nutrient_id,sex_code,life_code,age_band_id,ref_code,value
molybdenum,M,general,13,RDA,30
molybdenum,M,general,13,UL,600
molybdenum,M,general,14,EAR,20
molybdenum,M,general,14,RDA,25
molybdenum,M,general,14,UL,600
molybdenum,F,general,1,AI,2.5
molybdenum,F,general,2,AI,3.0
molybdenum,F,general,3,EAR,10
molybdenum,F,general,3,RDA,10
molybdenum,F,general,4,EAR,10
molybdenum,F,general,4,RDA,10
molybdenum,F,general,5,EAR,10
molybdenum,F,general,5,RDA,15
molybdenum,F,general,6,EAR,15
molybdenum,F,general,6,RDA,15
molybdenum,F,general,7,EAR,15
molybdenum,F,general,7,RDA,20
molybdenum,F,general,8,EAR,20
molybdenum,F,general,8,RDA,25
molybdenum,F,general,9,EAR,20
molybdenum,F,general,9,RDA,25
molybdenum,F,general,10,EAR,20
molybdenum,F,general,10,RDA,25
molybdenum,F,general,10,UL,500
molybdenum,F,general,11,EAR,20
molybdenum,F,general,11,RDA,25
molybdenum,F,general,11,UL,500
molybdenum,F,general,12,EAR,20
molybdenum,F,general,12,RDA,25
molybdenum,F,general,12,UL,500
molybdenum,F,general,13,EAR,20
molybdenum,F,general,13,RDA,25
molybdenum,F,general,13,UL,500
molybdenum,F,general,14,EAR,20
molybdenum,F,general,14,RDA,25
molybdenum,F,general,14,UL,500
molybdenum,F,lactating,10,EAR,22.5
molybdenum,F,lactating,10,RDA,28.5
molybdenum,F,lactating,11,EAR,22.5
molybdenum,F,lactating,11,RDA,28.5
