food_name,energy,protein,saturated_fatty_acids,n6_fatty_acids,n3_fatty_acids,carbohydrate,fiber,vitamin_a,vitamin_d,vitamin_e,vitamin_k,vitamin_b1,vitamin_b2,niacin,vitamin_b6,vitamin_b12,folate,pantothenic_acid,biotin,vitamin_c,salt_equivalent,potassium,calcium,magnesium,phosphorus,iron,zinc,copper,manganese,iodine,selenium,chromium,molybdenum,quantity,unit,price
あひる卵　ピータン,188.0,0.0,3.06,1.4,0.24,0.0,0.0,220.0,6.2,1.9,26.0,0.0,0.27,0.1,0.01,1.1,63.0,0.94,16.0,0.0,2.0,65.0,90.0,6.0,230.0,3.0,1.3,0.11,0.03,34.0,29.0,0.0,5.0,100,g,
うこっけい卵　全卵　生,154.0,10.7,3.6,1.71,0.21,0.3,0.0,160.0,1.0,1.3,4.0,0.1,0.32,0.1,0.1,1.1,6.0,1.78,0.0,0.0,0.4,150.0,53.0,11.0,220.0,2.2,1.6,0.08,0.04,0.0,0.0,0.0,0.0,100,g,
うずら卵　全卵　生,157.0,11.4,3.87,1.27,0.33,0.3,0.0,350.0,2.5,0.9,15.0,0.14,0.72,0.1,0.13,4.7,91.0,0.98,19.0,0.0,0.3,150.0,60.0,11.0,220.0,3.1,1.8,0.11,0.03,140.0,46.0,0.0,8.0,100,g,
うずら卵　水煮缶詰,162.0,9.7,4.24,1.45,0.35,0.3,0.0,480.0,2.6,1.6,21.0,0.03,0.33,0.0,0.05,3.3,47.0,0.53,8.4,0.0,0.5,28.0,47.0,8.0,160.0,2.8,1.8,0.13,0.02,73.0,42.0,0.0,9.0,100,g,
鶏卵　全卵　生,142.0,11.3,3.12,1.32,0.11,0.3,0.0,210.0,3.8,1.3,12.0,0.06,0.37,0.1,0.09,1.1,49.0,1.16,24.0,0.0,0.4,130.0,46.0,10.0,170.0,1.5,1.1,0.05,0.02,33.0,24.0,0.0,4.0,100,g,
鶏卵　全卵　ゆで,134.0,11.2,3.04,1.29,0.1,0.3,0.0,170.0,2.5,1.2,11.0,0.06,0.32,0.1,0.09,1.0,48.0,1.18,25.0,0.0,0.3,130.0,47.0,11.0,170.0,1.5,1.1,0.05,0.03,20.0,25.0,0.0,2.0,100,g,
鶏卵　全卵　ポーチドエッグ,145.0,10.6,3.21,1.68,0.18,0.3,0.0,160.0,0.9,1.0,13.0,0.06,0.4,0.1,0.08,1.1,46.0,1.45,0.0,0.0,0.3,100.0,55.0,11.0,200.0,2.2,1.5,0.09,0.03,0.0,0.0,0.0,0.0,100,g,
鶏卵　全卵　目玉焼き,205.0,12.7,3.81,2.5,0.58,0.3,0.0,200.0,3.9,2.1,19.0,0.07,0.41,0.1,0.11,1.2,58.0,1.29,27.0,0.0,0.5,150.0,60.0,14.0,230.0,2.1,1.4,0.06,0.04,25.0,35.0,0.0,6.0,100,g,
鶏卵　全卵　いり,190.0,12.1,3.47,2.38,0.57,0.3,0.0,180.0,4.7,2.4,21.0,0.07,0.42,0.1,0.11,1.1,48.0,1.16,26.0,0.0,0.4,140.0,58.0,13.0,200.0,1.8,1.4,0.05,0.03,22.0,31.0,0.0,5.0,100,g,
鶏卵　全卵　素揚げ,321.0,12.8,4.71,5.12,1.78,0.3,0.0,200.0,4.5,5.7,35.0,0.08,0.43,0.1,0.08,1.2,54.0,1.09,27.0,0.0,0.5,160.0,58.0,13.0,220.0,2.0,1.4,0.06,0.04,23.0,38.0,0.0,5.0,100,g,
鶏卵　全卵　水煮缶詰,131.0,9.3,2.97,1.5,0.18,0.3,0.0,85.0,0.7,1.1,16.0,0.02,0.31,0.0,0.03,0.9,23.0,0.3,0.0,0.0,0.8,25.0,40.0,8.0,150.0,1.7,1.2,0.09,0.01,0.0,0.0,0.0,0.0,100,g,
鶏卵　全卵　加糖全卵,199.0,8.4,2.96,1.3,0.09,22.8,0.0,130.0,0.6,0.9,8.0,0.06,0.38,0.1,0.06,0.6,61.0,1.33,19.0,0.0,0.3,95.0,44.0,10.0,160.0,1.5,1.0,0.04,0.02,44.0,18.0,0.0,7.0,100,g,
鶏卵　全卵　乾燥全卵,542.0,42.3,12.29,5.84,0.29,0.6,0.0,420.0,3.3,6.6,56.0,0.29,1.24,0.2,0.21,2.7,180.0,0.13,0.0,0.0,1.2,560.0,210.0,35.0,700.0,3.0,2.0,0.15,0.08,0.0,0.0,0.0,0.0,100,g,
鶏卵　卵黄　生,336.0,13.8,9.39,4.19,0.35,0.2,0.0,690.0,12.0,4.5,39.0,0.21,0.45,0.0,0.31,3.5,150.0,3.6,65.0,0.0,0.1,100.0,140.0,11.0,540.0,4.8,3.6,0.13,0.08,110.0,47.0,0.0,12.0,100,g,
鶏卵　卵黄　ゆで,330.0,13.5,9.18,4.13,0.33,0.2,0.0,520.0,7.1,3.6,37.0,0.16,0.43,0.0,0.29,3.1,140.0,2.7,54.0,0.0,0.1,87.0,140.0,12.0,530.0,4.7,3.3,0.14,0.07,200.0,36.0,0.0,13.0,100,g,
鶏卵　卵黄　加糖卵黄,327.0,9.9,6.53,3.36,0.28,22.1,0.0,400.0,2.0,3.3,16.0,0.42,0.82,0.0,0.15,1.6,99.0,1.85,36.0,0.0,0.1,80.0,110.0,12.0,400.0,2.0,1.2,0.05,0.05,50.0,34.0,1.0,19.0,100,g,
鶏卵　卵黄　乾燥卵黄,638.0,24.8,18.41,8.74,0.43,0.2,0.0,630.0,4.9,9.9,83.0,0.42,0.82,0.0,0.31,3.8,250.0,0.18,0.0,0.0,0.2,190.0,280.0,29.0,1000.0,4.4,2.9,0.16,0.12,0.0,0.0,0.0,0.0,100,g,
鶏卵　卵白　生,44.0,9.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.35,0.1,0.0,0.0,0.0,0.13,6.7,0.0,0.5,140.0,5.0,10.0,11.0,0.0,0.0,0.02,0.0,2.0,15.0,0.0,2.0,100,g,
鶏卵　卵白　ゆで,46.0,9.9,0.01,0.01,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.02,0.26,0.1,0.0,0.1,0.0,0.33,11.0,0.0,0.4,140.0,6.0,11.0,12.0,0.0,0.0,0.02,0.0,4.0,15.0,0.0,2.0,100,g,
鶏卵　卵白　乾燥卵白,350.0,77.0,0.1,0.05,0.0,3.0,0.0,0.0,0.0,0.1,2.0,0.03,2.09,0.7,0.02,0.3,43.0,0.04,0.0,0.0,3.3,1300.0,60.0,48.0,110.0,0.1,0.2,0.14,0.01,0.0,0.0,0.0,0.0,100,g,
鶏卵　たまご豆腐,76.0,5.8,1.53,0.65,0.05,0.1,0.0,83.0,0.6,0.6,0.0,0.04,0.17,0.5,0.05,0.7,25.0,0.62,13.0,0.0,1.0,99.0,26.0,8.0,95.0,0.8,0.6,0.03,0.02,770.0,15.0,0.0,1.0,100,g,
鶏卵　たまご焼　厚焼きたまご,146.0,9.4,2.59,1.29,0.13,6.7,0.0,140.0,2.1,1.1,11.0,0.06,0.27,0.4,0.08,1.0,40.0,0.99,21.0,0.0,1.2,130.0,41.0,11.0,150.0,1.3,0.9,0.05,0.03,540.0,22.0,0.0,2.0,100,g,
鶏卵　たまご焼　だし巻きたまご,123.0,9.8,2.65,1.2,0.11,0.3,0.0,140.0,2.2,1.1,10.0,0.06,0.28,0.3,0.09,1.0,42.0,1.03,22.0,0.0,1.2,130.0,42.0,11.0,160.0,1.3,1.0,0.05,0.03,450.0,23.0,0.0,3.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　生乳　ジャージー種,77.0,3.5,3.46,0.16,0.02,4.7,0.0,53.0,0.1,0.1,1.0,0.02,0.21,0.1,0.03,0.4,3.0,0.25,2.1,1.0,0.1,140.0,140.0,13.0,110.0,0.1,0.4,0.01,0.0,22.0,4.0,0.0,5.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　生乳　ホルスタイン種,63.0,2.8,2.36,0.13,0.02,4.7,0.0,38.0,0.0,0.1,1.0,0.04,0.15,0.1,0.03,0.3,5.0,0.53,2.4,1.0,0.1,140.0,110.0,10.0,91.0,0.0,0.4,0.0,0.0,14.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,61.0,3.0,2.33,0.1,0.02,4.7,0.0,38.0,0.3,0.1,2.0,0.04,0.15,0.1,0.03,0.3,5.0,0.55,1.8,1.0,0.1,150.0,110.0,10.0,93.0,0.02,0.4,0.01,0.0,16.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　脱脂乳,31.0,3.1,0.05,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.1,0.04,0.6,0.0,0.6,3.1,2.0,0.1,150.0,100.0,10.0,97.0,0.1,0.4,0.01,0.0,25.0,3.0,0.0,3.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　加工乳　濃厚,70.0,3.0,2.75,0.12,0.02,5.0,0.0,35.0,0.0,0.1,1.0,0.03,0.17,0.1,0.05,0.4,0.0,0.52,3.5,0.0,0.1,170.0,110.0,13.0,100.0,0.1,0.4,0.0,0.0,24.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　加工乳　低脂肪,42.0,3.4,0.67,0.03,0.0,5.1,0.0,13.0,0.0,0.0,0.0,0.04,0.18,0.1,0.04,0.4,0.0,0.52,2.0,0.0,0.2,190.0,130.0,14.0,90.0,0.1,0.4,0.01,0.01,19.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　乳飲料　コーヒー,56.0,1.9,1.32,0.05,0.02,8.0,0.0,5.0,0.0,0.1,1.0,0.02,0.09,0.1,0.0,0.1,0.0,0.27,1.7,0.0,0.1,85.0,80.0,10.0,55.0,0.1,0.2,0.0,0.01,8.0,1.0,0.0,2.0,100,g,
＜牛乳及び乳製品＞　（液状乳類）　乳飲料　フルーツ,46.0,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.1,0.0,0.1,0.0,0.15,0.0,0.0,0.1,65.0,40.0,6.0,36.0,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（粉乳類）　全粉乳,490.0,22.9,16.28,0.66,0.06,35.9,0.0,180.0,0.2,0.6,8.0,0.25,1.1,0.8,0.13,1.6,2.0,3.59,0.0,5.0,1.1,1800.0,890.0,92.0,730.0,0.4,2.5,0.04,0.02,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（粉乳類）　脱脂粉乳,354.0,30.6,0.44,0.03,0.0,50.3,0.0,6.0,0.0,0.0,0.0,0.3,1.6,1.1,0.27,1.8,1.0,4.17,19.0,5.0,1.4,1800.0,1100.0,110.0,1000.0,0.5,3.9,0.1,0.0,120.0,27.0,1.0,35.0,100,g,
＜牛乳及び乳製品＞　（粉乳類）　乳児用調製粉乳,510.0,10.8,11.27,4.69,0.38,53.9,0.0,560.0,9.3,5.5,24.0,0.41,0.72,5.4,0.35,1.6,82.0,2.2,4.4,53.0,0.4,500.0,370.0,40.0,220.0,6.5,2.8,0.34,0.05,41.0,8.0,4.0,16.0,100,g,
＜牛乳及び乳製品＞　（練乳類）　無糖練乳,135.0,6.2,4.88,0.1,0.02,11.3,0.0,50.0,0.0,0.2,3.0,0.06,0.35,0.2,0.01,0.1,1.0,1.1,0.0,0.0,0.4,330.0,270.0,21.0,210.0,0.2,1.0,0.02,0.0,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（練乳類）　加糖練乳,314.0,7.0,5.59,0.22,0.04,55.9,0.0,120.0,0.1,0.2,0.0,0.08,0.37,0.3,0.02,0.7,1.0,1.29,3.2,2.0,0.2,400.0,260.0,25.0,220.0,0.1,0.8,0.02,0.01,35.0,6.0,0.0,9.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,404.0,1.6,26.28,1.15,0.21,2.9,0.0,160.0,0.3,0.4,14.0,0.02,0.13,0.0,0.0,0.2,0.0,0.13,1.2,0.0,0.1,76.0,49.0,5.0,84.0,0.1,0.2,0.02,0.0,8.0,2.0,1.0,14.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪・植物性脂肪,388.0,3.9,18.32,0.96,0.21,2.9,0.0,200.0,0.3,0.4,8.0,0.01,0.07,0.0,0.0,0.1,2.0,0.09,1.0,0.0,0.4,76.0,47.0,4.0,130.0,0.2,0.3,0.02,0.01,8.0,2.0,2.0,8.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　クリーム　植物性脂肪,353.0,1.1,26.61,1.63,0.1,2.7,0.0,9.0,0.1,4.0,5.0,0.01,0.07,0.1,0.01,0.1,0.0,0.17,0.7,0.0,0.1,67.0,50.0,6.0,79.0,0.0,0.2,0.03,0.0,7.0,1.0,2.0,2.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪,409.0,1.5,24.98,1.06,0.19,12.8,0.0,350.0,0.5,0.7,13.0,0.02,0.08,0.0,0.0,0.2,0.0,0.12,1.1,0.0,0.1,72.0,54.0,4.0,45.0,0.1,0.2,0.02,0.0,7.0,2.0,1.0,13.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪,394.0,3.5,16.63,0.87,0.2,13.2,0.0,180.0,0.2,0.4,7.0,0.01,0.06,0.0,0.0,0.1,3.0,0.08,0.9,0.0,0.3,69.0,42.0,3.0,120.0,0.1,0.3,0.02,0.0,7.0,1.0,1.0,7.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　植物性脂肪,399.0,5.5,8.3,0.68,0.2,14.4,0.0,9.0,0.0,0.0,2.0,0.0,0.05,0.0,0.0,0.0,3.0,0.05,0.7,0.0,0.6,65.0,30.0,3.0,190.0,0.2,0.4,0.02,0.0,6.0,1.0,2.0,2.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪,205.0,4.8,11.57,0.5,0.08,1.7,0.0,150.0,0.2,0.3,5.0,0.01,0.05,0.1,0.01,0.1,2.0,0.07,0.0,0.0,0.4,55.0,30.0,3.0,150.0,0.1,0.4,0.01,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪,227.0,4.2,8.66,0.49,0.11,1.8,0.0,77.0,0.1,0.1,3.0,0.01,0.04,0.1,0.01,0.1,2.0,0.05,0.0,0.0,0.4,50.0,26.0,3.0,140.0,0.1,0.3,0.01,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪,244.0,3.8,5.7,0.47,0.14,1.9,0.0,3.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,2.0,0.03,0.3,0.0,0.4,45.0,21.0,2.0,130.0,0.1,0.3,0.01,0.01,2.0,2.0,1.0,1.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪,504.0,6.5,16.45,0.51,0.12,60.6,0.0,320.0,0.2,0.8,5.0,0.02,0.65,0.1,0.03,0.2,10.0,0.25,7.9,0.0,0.9,360.0,87.0,9.0,240.0,0.0,0.4,0.02,0.01,15.0,3.0,0.0,10.0,100,g,
＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪,542.0,1.8,31.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8,220.0,120.0,1.0,600.0,0.1,0.2,0.02,0.01,0.0,1.0,1.0,1.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,56.0,3.3,1.83,0.08,0.01,3.9,0.0,33.0,0.0,0.1,1.0,0.04,0.14,0.1,0.04,0.1,11.0,0.49,2.5,1.0,0.1,170.0,120.0,12.0,100.0,0.0,0.4,0.01,0.0,17.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖,40.0,3.4,0.58,0.02,0.0,4.1,0.0,12.0,0.0,0.0,0.0,0.04,0.19,0.1,0.04,0.1,15.0,0.41,1.6,2.0,0.1,180.0,130.0,13.0,100.0,0.0,0.5,0.01,0.0,14.0,2.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖,37.0,3.8,0.16,0.01,0.0,4.3,0.0,3.0,0.0,0.0,0.0,0.04,0.17,0.1,0.04,0.2,16.0,0.35,2.1,1.0,0.1,180.0,140.0,13.0,110.0,0.0,0.4,0.0,0.0,16.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖,65.0,4.0,0.13,0.01,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.1,0.02,0.3,3.0,0.44,2.0,0.0,0.2,150.0,120.0,22.0,100.0,0.1,0.4,0.01,0.01,14.0,3.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖,64.0,2.6,0.33,0.01,0.0,10.5,0.0,5.0,0.0,0.0,0.0,0.01,0.12,0.1,0.03,0.2,1.0,0.3,1.2,0.0,0.1,130.0,110.0,11.0,80.0,0.1,0.0,0.0,0.01,10.0,2.0,0.0,3.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品,64.0,0.9,0.03,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.11,0.6,0.0,0.0,48.0,43.0,5.0,30.0,0.0,0.4,0.0,0.0,6.0,1.0,0.0,1.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品,217.0,1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.0,0.0,0.0,0.09,0.6,0.0,0.0,60.0,55.0,7.0,40.0,0.1,0.2,0.01,0.01,10.0,1.0,0.0,2.0,100,g,
＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品,39.0,0.3,0.04,0.03,0.0,9.3,0.2,1.0,0.1,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.05,0.4,5.0,0.0,44.0,16.0,3.0,13.0,0.0,0.0,0.01,0.02,2.0,0.0,1.0,1.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エダム,321.0,29.4,15.96,0.37,0.16,0.0,0.0,250.0,0.2,0.8,14.0,0.04,0.42,0.1,0.06,2.8,39.0,0.17,0.0,0.0,2.0,65.0,660.0,40.0,470.0,0.3,4.6,0.03,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エメンタール,398.0,27.2,18.99,0.52,0.35,0.0,0.0,220.0,0.1,1.3,8.0,0.02,0.48,0.1,0.07,1.0,10.0,0.72,0.0,0.0,1.3,110.0,1200.0,32.0,720.0,0.3,4.3,0.76,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カテージ,99.0,13.2,2.73,0.1,0.02,0.5,0.0,37.0,0.0,0.1,2.0,0.02,0.15,0.1,0.03,1.0,21.0,0.48,2.2,0.0,1.0,50.0,55.0,4.0,130.0,0.1,0.5,0.03,0.0,9.0,14.0,0.0,4.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カマンベール,291.0,17.7,14.87,0.54,0.16,0.0,0.0,240.0,0.2,0.9,1.0,0.03,0.48,0.7,0.08,1.3,47.0,0.49,6.3,0.0,2.0,120.0,460.0,20.0,330.0,0.2,2.8,0.02,0.01,17.0,14.0,1.0,8.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,313.0,7.6,20.26,0.63,0.25,2.5,0.0,250.0,0.2,1.2,12.0,0.03,0.22,0.1,0.03,0.1,11.0,0.42,2.2,0.0,0.7,70.0,70.0,8.0,85.0,0.1,0.7,0.01,0.01,14.0,7.0,0.0,10.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ゴーダ,356.0,26.3,17.75,0.48,0.19,0.0,0.0,270.0,0.0,0.8,12.0,0.03,0.33,0.1,0.05,1.9,29.0,0.32,0.0,0.0,2.0,75.0,680.0,31.0,490.0,0.3,3.6,0.02,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー,390.0,23.9,20.52,0.54,0.26,0.4,0.0,330.0,0.0,1.6,12.0,0.04,0.45,0.1,0.07,1.9,32.0,0.43,2.7,0.0,2.0,85.0,740.0,24.0,500.0,0.3,4.0,0.07,0.0,20.0,12.0,0.0,7.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,445.0,41.1,18.15,0.67,0.28,0.0,0.0,240.0,0.2,0.8,15.0,0.05,0.68,0.1,0.05,2.5,10.0,0.5,0.0,0.0,3.8,120.0,1300.0,55.0,850.0,0.4,7.3,0.15,0.0,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー,326.0,17.5,17.17,0.67,0.13,0.0,0.0,280.0,0.3,0.6,11.0,0.03,0.42,0.8,0.15,1.1,57.0,1.22,0.0,0.0,3.8,120.0,590.0,19.0,440.0,0.3,2.5,0.02,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　マスカルポーネ,273.0,4.1,16.77,0.68,0.13,3.6,0.0,390.0,0.2,0.6,10.0,0.03,0.17,0.1,0.03,0.2,2.0,0.31,2.0,0.0,0.1,140.0,150.0,10.0,99.0,0.1,0.5,0.01,0.0,16.0,3.0,1.0,8.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ,280.0,18.5,13.37,0.6,0.14,1.0,0.0,290.0,0.3,0.4,10.0,0.09,0.88,1.4,0.23,0.3,100.0,1.16,0.0,0.0,1.2,260.0,130.0,20.0,270.0,0.1,0.5,0.07,0.03,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,313.0,21.6,16.0,0.39,0.17,0.1,0.0,250.0,0.0,1.1,2.0,0.03,0.38,0.1,0.01,3.2,27.0,0.14,2.0,0.0,2.8,60.0,630.0,19.0,730.0,0.3,3.2,0.08,0.02,18.0,13.0,2.0,9.0,100,g,
＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,284.0,0.0,15.75,0.45,0.18,0.0,0.0,190.0,0.3,1.1,6.0,0.02,0.35,0.0,0.03,0.5,16.0,0.16,0.0,0.0,2.5,50.0,460.0,14.0,620.0,0.2,1.6,0.05,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,205.0,3.1,7.12,0.28,0.06,18.1,0.1,100.0,0.1,0.2,5.0,0.06,0.18,0.1,0.03,0.4,0.0,0.72,2.6,0.0,0.2,160.0,130.0,14.0,110.0,0.1,0.5,0.01,0.0,13.0,4.0,0.0,7.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,178.0,3.5,4.64,0.3,0.05,18.0,0.1,58.0,0.1,0.2,3.0,0.06,0.2,0.1,0.02,0.2,0.0,0.5,2.7,0.0,0.3,190.0,140.0,13.0,120.0,0.1,0.4,0.01,0.01,17.0,4.0,0.0,6.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク,167.0,3.0,4.64,0.13,0.02,0.0,0.0,22.0,0.1,0.1,1.0,0.03,0.14,0.1,0.02,0.3,0.0,0.43,0.0,0.0,0.2,140.0,110.0,14.0,100.0,0.1,0.3,0.0,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,217.0,2.7,9.11,0.6,0.01,20.9,0.1,10.0,0.0,0.6,1.0,0.03,0.15,0.4,0.01,0.2,1.0,0.51,1.7,0.0,0.2,150.0,95.0,12.0,93.0,0.1,0.4,0.01,0.01,19.0,3.0,0.0,3.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪,108.0,1.6,1.41,0.05,0.01,0.0,0.0,0.0,0.0,0.2,1.0,0.02,0.12,0.0,0.01,0.1,1.0,0.15,0.0,0.0,0.1,80.0,60.0,9.0,45.0,0.1,0.1,0.01,0.04,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム,146.0,3.4,3.69,0.16,0.03,0.0,0.0,18.0,0.1,0.2,2.0,0.05,0.22,0.1,0.01,0.2,0.0,0.58,0.0,0.0,0.2,190.0,130.0,14.0,110.0,0.1,0.4,0.0,0.01,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（その他）　カゼイン,358.0,83.4,1.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.3,6.0,0.17,2.4,0.0,0.0,2.0,26.0,3.0,120.0,0.8,2.6,0.09,0.02,7.0,40.0,1.0,14.0,100,g,
＜牛乳及び乳製品＞　（その他）　シャーベット,128.0,0.0,0.77,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.05,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.0,95.0,22.0,3.0,22.0,0.1,0.1,0.01,0.09,0.0,0.0,0.0,0.0,100,g,
＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー,339.0,10.3,0.75,0.04,0.01,74.7,0.0,12.0,0.0,0.0,0.0,0.22,2.35,1.4,0.25,3.4,6.0,5.95,23.0,3.0,1.8,1800.0,620.0,130.0,690.0,0.4,0.3,0.03,0.03,80.0,7.0,1.0,47.0,100,g,
＜その他＞　人乳,61.0,0.8,1.32,0.52,0.09,6.7,0.0,46.0,0.3,0.4,1.0,0.01,0.03,0.2,0.0,0.0,0.0,0.5,0.5,5.0,0.0,48.0,27.0,3.0,14.0,0.04,0.3,0.03,0.0,0.0,2.0,0.0,0.0,100,g,
＜その他＞　やぎ乳,57.0,2.6,2.19,0.07,0.03,4.8,0.0,36.0,0.0,0.1,2.0,0.04,0.14,0.3,0.04,0.0,1.0,0.39,0.0,1.0,0.1,220.0,120.0,12.0,90.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,100,g,
（植物油脂類）　あまに油,897.0,0.0,8.09,14.5,56.63,0.0,0.0,1.0,0.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,g,
（植物油脂類）　えごま油,897.0,0.0,7.64,12.29,58.31,0.0,0.0,2.0,0.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100,g,
（植物油脂類）　オリーブ油,894.0,0.0,13.29,6.64,0.6,0.0,0.0,15.0,0.0,7.4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,g,
